"","ac1A","ac1B","ac2A","ac2B","ac3A","ac3B","ac4","Or1a","Or2a","Or7a","Or9a","Or10a","Or13a","Or19a","Or22a","Or22b","Or22c","Or23a","Or24a","Or30a","Or33a","Or33b","Or33c","Or35a","Or42a","Or42b","Or43a","Or43b","Or45a","Or45b","Or46a","Or47a","Or47b","Or49a","Or49b","Or59a","Or59b","Or59c","Or65a","Or67a","Or67b","Or67c","Or67d","Or71a","Or74a","Or82a","Or85a","Or85b","Or85c","Or85d","Or85e","Or85f","Or88a","Or92a","Or94a","Or94b","Or98a","Gr21a.Gr63a","ab2B","ab4B","ab5B","pb2A","Or69a","ac1","ac2","ac3_noOr35a","Ir31a","Ir41a","Ir75a","Ir75d","Ir76a","Ir84a","Ir92a","Ir64a.DC4","Ir64a.DP1m","ac1BC","ac2BC","Or83c"
"WLJVXDMOQOGPHL-UHFFFAOYSA-N",NA,NA,NA,NA,0.116047389442299,0.0037802066694327,0.332430910810076,NA,NA,0.0030601893080504,NA,NA,NA,-0.0758543262963069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24372563501716,NA,NA,NA,0.056006602132311,0.06530612244898,-0.0293599470078548,-0.029321376391758,0.056762861533214,0.150412332991799,0.0118567621130321,-0.024061782873487,0.174308936834033,-0.031766081997868,0.952213176438394,0.17928971063477,NA,NA,NA
"XAOGXQMKWQFZEM-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0126573868039936,NA,NA,NA,-0.0211394404261142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0490126319163568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XDEGQMQKHFPBEW-VMPITWQZSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13917050223491,NA,NA,NA,0.441641314258826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327019909054376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242841154736982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XVSZRAWFCDHCBP-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013449066608958,NA,NA,NA,-0.0414696456809964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240988283773188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0589169055564595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XXIKYCPRDXIMQM-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0090045904021068,NA,NA,NA,-0.0622697820984023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176459449050714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YOMSJEATGXXYPX-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0142407464139224,NA,NA,NA,-0.0211394404261142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709636068956583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0490126319163568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZKPTYCJWRHHBOW-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292268344951824,NA,NA,NA,-0.0802569274771935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0391083582762542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZOIRKXLFEHOVER-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0166157858288154,NA,NA,NA,-0.0622697820984023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0663979293157275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0641991848311809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMTITFMUKRZZEE-WAYWQWQTSA-N",NA,NA,NA,NA,NA,NA,0.0223350162733044,NA,NA,NA,NA,NA,NA,-0.0912634304294099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056006602132311,0.048979591836735,0.045088490047777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATHGHQPFGPMSJY-UHFFFAOYSA-N",NA,NA,NA,NA,0.140366107733288,-0.0157501839662215,-0.0296208376362086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226736405406611,0.612244897959184,0.023068529791886,-0.0429280281813972,0.315106654408739,0.183862710604533,0.0250802979566732,-0.0121379207839567,-0.006662677728109,-0.0720251789743327,0.323801053567764,0.118726965570851,NA,NA,NA
"CDOSHBSSFJOMGT-JTQLQIEISA-N",NA,NA,NA,NA,NA,NA,0.00344197848802709,NA,NA,NA,NA,NA,NA,0.43881419469591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101173216755141,-0.022448979591836,0.088079841023565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DHMQDGOQFOQNFH-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0010803487648674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102979881340055,0.142857142857143,0.031457086079844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DPBLXKKOBLCELK-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.181154615155794,NA,NA,NA,NA,NA,NA,-0.0802569274771935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.186086452246063,-0.171428571428571,0.260045244926714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUFKCOQISQKSAV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0010803487648674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140919837623233,0.161224489795919,0.010485695359948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FQMZVFJYMPNUCT-YRNVUSSQSA-N",NA,NA,NA,NA,NA,NA,0.0128884973806664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095753223000402,0.046938775510205,0.102759814527492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GETQZCLCWQTVFV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0199733865501454,NA,NA,NA,NA,NA,NA,-0.0482926924587923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222671410090556,-0.05,0.083885562879585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIGQPQRQIQDZMP-FLIBITNWSA-N",NA,NA,NA,NA,NA,NA,-0.00128128095829221,NA,NA,NA,NA,NA,NA,-0.0758543262963069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057813266717224,0.038775510204082,0.060817033087699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HNZUNIKWNYHEJJ-FMIVXFBMSA-N",NA,NA,NA,NA,NA,NA,0.0128884973806664,NA,NA,NA,NA,NA,NA,0.365309086060075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054199937547397,0.022448979591837,0.033554225151834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HQABUPZFAYXKJW-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.160490355078146,NA,NA,-0.0043469668306153,NA,0.0076256505579681,NA,0.084679640840879,-0.0113419019233365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0871480485006413,NA,NA,NA,NA,NA,0.179236914983078,NA,NA,NA,NA,0.0024197304409487,NA,NA,0.15605669358232,NA,NA,NA,NA,NA,-0.0092513266314632,NA,NA,NA,NA,NA,NA,NA,0.0755872720002683,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019873310434046,-0.156122448979591,-0.0125828344319378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIPCKEJKGCXRGA-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.00600454040461161,NA,NA,NA,NA,NA,NA,0.379444683874658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057813266717224,0.026530612244898,0.044039920511782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYQCOXFCLRTKLS-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0081652379343464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0503886872003281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0312123261049606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075879912566356,0.044897959183674,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAFZNILMFXTMIY-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0797834478113803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.076783244858812,-0.0999999999999996,0.063962741695684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PFNFFQXMRSDOHW-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0081652379343464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25383637418031,0.107142857142858,0.010485695359948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QCCDLTOVEPVEJK-UHFFFAOYSA-N",NA,NA,-0.0091622178939274,NA,0.0034102632522207,0.0531358442932506,-0.033730544967862,NA,NA,0.0257335578302328,0.120322798511356,-0.0034302060878769,0.15316221258434,NA,-0.0834650691154979,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486953806991997,-0.0221962242705114,NA,0.0551579866430383,NA,NA,NA,NA,NA,NA,0.004521180466187,NA,0.122210902531075,0.135147931446316,NA,NA,NA,0.0644846222866417,NA,0.0166867594779253,NA,0.0175768887146019,NA,0.0501955916830366,NA,0.137122113115333,NA,NA,NA,-0.0296415849828896,NA,NA,0.633685804991408,NA,0.00053688502058856,NA,0.0096239116037987,NA,NA,0.12556318865147,-0.020408163265306,0.029359947007855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017047325357852,NA
"QDUXDCXILAPLAG-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0926953864567086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.042456617745461,-0.154081632653061,-0.0157285430399222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QMVPMAAFGQKVCJ-JTQLQIEISA-N",NA,NA,NA,NA,NA,NA,0.0109991936021384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027099968773699,0.06530612244898,0.123731205247388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SATCULPHIDQDRE-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0280479922405842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101173216755141,0.038775510204082,0.027262807935865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYEYBOSBBBHJIV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0248975781898892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086719900075835,0.238775510204082,0.046137059583772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UWKAYLJWKGQEPM-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0010803487648674,NA,NA,NA,NA,NA,NA,0.478393868576744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043359950037918,-0.020408163265306,0.035651364223824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138248847926267
"VEXZGXHMUGYJMC-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0010803487648674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050586608377571,0.095918367346939,0.027560601684088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VTBOTOBFGSVRMA-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0154510592972504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101173216755141,0.061224489795919,0.015728543039922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WEGYGNROSJDEIW-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0152501271038254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081299906321096,0.061224489795919,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WHUUTDBJXJRKMK-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.00128128095829221,NA,NA,NA,NA,NA,NA,-0.08465952865808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095753223000402,0.181632653061225,0.018874251647907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WTARULDDTDQWMU-IUCAKERBSA-N",NA,NA,NA,NA,NA,NA,0.0199733865501454,NA,NA,NA,NA,NA,NA,0.051103037740356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095753223000402,0.034693877551021,0.018874251647907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YHQGMYUVUMAZJR-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0152501271038254,NA,NA,NA,NA,NA,NA,0.486875227265494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063764080061302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036133291698265,0.067346938775511,0.11114837081545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YNQLUTRBYVCPMQ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0248975781898892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077686577151269,0.077551020408164,0.121634066175399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YXFVVABEGXRONW-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0242243200518324,NA,NA,NA,NA,NA,NA,-0.0758543262963069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081299906321096,0.162755102040817,0.065011311231679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138248847926267
"FWZUNOYOVVKUNF-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0552237033944133,NA,0.0145095171256574,NA,0.014166777941802,0.341765832321049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305816672047935,NA,NA,NA,NA,NA,0.237314195165332,NA,NA,NA,NA,0.140275551952377,NA,NA,0.100617714914743,NA,NA,NA,NA,NA,-0.0155455450689186,NA,NA,NA,NA,NA,NA,NA,0.0922061747523333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QNVRIHYSUZMSGM-ZCFIWIBFSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296881164019693,NA,0.0509350946178117,NA,0.181946270837057,0.0978037258067075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220132482421993,NA,NA,NA,NA,NA,0.35346875552984,NA,NA,NA,NA,0.0828433031338547,NA,NA,0.24603856416486,NA,NA,NA,NA,NA,0.209621770238094,NA,NA,NA,NA,NA,NA,NA,0.375635564720093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEIRRNXMZYDVDW-MQQKCMAXSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169541076343685,NA,0.002524337162735,NA,0.052175560585497,0.0562678262695735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0871480485006413,NA,NA,NA,NA,NA,0.0727619013156118,NA,NA,NA,NA,0.0103039032642096,NA,NA,0.03029668668469,NA,NA,NA,NA,NA,-0.0092513266314632,NA,NA,NA,NA,NA,NA,NA,0.0755872720002683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YSNWHRKJEKWJNY-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783103551704496,NA,-0.0067586654352477,NA,0.262359676873729,0.453366870923399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177435687140175,NA,NA,NA,NA,NA,0.55673923616773,NA,NA,NA,NA,0.059994265742304,NA,NA,0.527864203565972,NA,NA,NA,0.0572089632916506,NA,-0.0005237003445803,NA,NA,NA,NA,NA,NA,NA,0.162009325817258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CETWDUZRCINIHU-ZETCQYMHSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158184168209796,NA,0.0187419011163466,NA,0.344994214074483,0.293341683129385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799714743830013,NA,NA,NA,NA,NA,0.159877821588993,NA,NA,NA,NA,0.0542745938785083,NA,NA,0.403736413334207,NA,NA,NA,NA,NA,0.138603046671175,NA,NA,NA,NA,NA,NA,NA,0.180440004641127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138248847926267
"GMEONFUTDYJSNV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0552237033944133,NA,0.0008754644802648,NA,0.228030729637123,0.453366870923399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122202081173459,NA,NA,NA,NA,NA,0.256673288559417,NA,NA,NA,NA,0.0485064699545543,NA,NA,0.527864203565972,NA,NA,NA,NA,NA,0.0737714635761091,NA,NA,NA,NA,NA,NA,NA,0.209662964226518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JIGUQPWFLRLWPJ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175474374676184,NA,-0.000872487777992398,NA,-0.0440437649421274,0.193776147798219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267174524193766,NA,NA,NA,NA,NA,0.179236914983078,NA,NA,NA,NA,0.0945115356462547,NA,NA,0.03029668668469,NA,NA,NA,NA,NA,-0.0005237003445803,NA,NA,NA,NA,NA,NA,NA,0.100629134149456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHIWKHZACMWKOJ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175474374676184,NA,-0.0032117949765909,NA,-0.0462291894106433,0.388167924838322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295090862289601,NA,NA,NA,NA,NA,0.0824414480126538,NA,NA,NA,NA,0.48165144807606,NA,NA,0.0525476569921982,NA,NA,NA,NA,NA,-0.021839763506374,NA,NA,NA,NA,NA,NA,NA,0.0755872720002683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
